id|name|position|id_club|date_nasc|nationality|market_value|assist_avg|goals_avg|actions_avg|actions_value_avg|rating_avg
29989|Yusuf Yazıcı|Right Center Midfield|909|01/01/2000|None|None|0.0|0.0|40.666666666666664|0.0028062604559491336|0.11412125854193143
10826|Mert Müldür|Left Back|909|01/01/2000|None|None|0.0|0.0|68.5|0.0035987233546640705|0.24651254979448883
21567|İbrahim Halil Dervişoğlu|Left Midfield|909|01/01/2000|None|None|0.0|0.0|10.0|0.00277881834693891|0.0277881834693891
30311|İrfan Can Kahveci|Right Midfield|909|01/01/2000|None|None|0.3333333333333333|0.3333333333333333|48.666666666666664|0.007897275547398084|0.38433407664004005
27622|Jakub Brabec|Right Center Back|912|01/01/2000|None|None|0.0|0.0|35.0|0.0005118940023043972|0.0179162900806539
8777|Andreas Ulmer|Left Wing Back|915|01/01/2000|None|None|0.0|0.0|84.0|0.0013775374319183195|0.11571314428113884
8931|Philipp Lienhart|Right Center Back|915|01/01/2000|None|None|0.0|0.0|38.5|-0.000818616454399338|-0.03151673349437451
46915|Egzon Bejtulai|Right Wing Back|2358|01/01/2000|None|None|0.0|0.0|18.0|0.004389379480186554|0.07900883064335798
44962|Milan Ristovski|Left Center Back|2358|01/01/2000|None|None|0.0|0.0|0.0|0.0|0.0
20037|Julian Baumgartlinger|Right Center Midfield|915|01/01/2000|None|None|0.03125|0.0625|87.875|0.002551835858601375|0.22424257607459583
20827|Vitalii Mykolenko|Left Back|911|01/01/2000|None|None|0.0|0.0|100.0|0.000663980728086088|0.06639807280860881
31892|Oleksandr Zubkov|Left Wing|911|01/01/2000|None|None|0.0|0.0|10.0|0.00039261466564601986|0.003926146656460199
16811|Marlos Romero Bonfim|Left Wing|911|01/01/2000|None|None|0.0|0.0|29.5|0.001966831448942695|0.05802152774380951
7890|Owen Wijndal|Left Wing Back|941|01/01/2000|None|None|0.0|0.0|22.5|0.0008787055006236825|0.019770873764032856
8067|Joël Veltman|Right Center Back|941|01/01/2000|None|None|0.0|0.0|13.0|-0.0008499194073320378|-0.01104895229531649
31917|Igor Diveev|Center Back|796|01/01/2000|None|None|0.0|0.0|77.33333333333333|0.004316344926870472|0.3337973410113165
12807|Rasmus Schüller|Center Defensive Midfield|1835|01/01/2000|None|None|0.0|0.0|35.666666666666664|0.003852551012516898|0.13740765277976938
24455|Paulus Arajuuri|Center Back|1835|01/01/2000|None|None|0.0|0.0|59.0|0.004799613818305711|0.283177215280037
15416|Jukka Raitala|Right Wing Back|1835|01/01/2000|None|None|0.0|0.0|55.8|0.0030592402009792636|0.1707056032146429
20845|Magomed Ozdoev|Right Defensive Midfield|796|01/01/2000|None|None|0.0|0.0|66.0|0.0024410041313744023|0.16110627267071057
18735|Dmitriy Barinov|Right Center Back|796|01/01/2000|None|None|0.0|0.0|99.0|0.0012423025711944442|0.12298795454824998
38196|Daniel O''Shaughnessy|Left Center Back|1835|01/01/2000|None|None|0.0|0.0|93.33333333333333|0.0034089540184103324|0.3181690417182977
8667|Lukáš Hrádecký|Goalkeeper|1835|01/01/2000|None|None|0.0|0.0|65.05405405405405|0.014022453865455907|0.9122174717338478
9725|Joel Pohjanpalo|Left Center Forward|1835|01/01/2000|None|None|0.0|0.3333333333333333|40.666666666666664|0.00733788963731945|0.29840751191765763
9476|Teemu Pukki|Right Center Forward|1835|01/01/2000|None|None|0.0|0.0|39.0|0.00048500791861463567|0.01891530882597079
16583|Georgiy Dzhikiya|Left Center Back|796|01/01/2000|None|None|0.0|0.0|86.33333333333333|0.003313996378595326|0.2861083540187298
21298|Matvey Safonov|Goalkeeper|796|01/01/2000|None|None|0.0|0.0|42.0|0.01913416035396829|0.8036347348666681
24321|Robin Lod|Right Center Midfield|1835|01/01/2000|None|None|0.0|0.0|79.66666666666667|0.0089402697106449|0.7122414869480437
26939|Joona Toivio|Right Center Back|1835|01/01/2000|None|None|0.0|0.0|74.0|0.0036950876743777083|0.2734364879039504
13215|Glen Kamara|Left Center Midfield|1835|01/01/2000|None|None|0.0|0.0|115.0|0.0006471233800927806|0.07441918871066977
16550|Jere Juhani Uronen|Left Wing Back|1835|01/01/2000|None|None|0.3333333333333333|0.0|70.33333333333333|0.0037825787120042993|0.26604136941096906
15545|Vyacheslav Karavaev|Right Wing Back|796|01/01/2000|None|None|0.0|0.0|38.666666666666664|0.003490573530083248|0.13496884316321892
18734|Rifat Zhemaletdinov|Right Defensive Midfield|796|01/01/2000|None|None|0.0|0.0|25.5|0.0010633259924075135|0.027114812806391598
10832|Pyry Henri Hidipo Soiri|Right Wing Back|1835|01/01/2000|None|None|0.0|0.0|30.0|0.00012818352809679327|0.003845505842903798
28332|Lassi Lappalainen|Right Center Forward|1835|01/01/2000|None|None|0.0|0.0|12.0|0.0003855841335867418|0.004627009603040902
38178|Aleksandr Sobolev|Center Forward|796|01/01/2000|None|None|0.0|0.0|15.5|0.001673596286980903|0.025940742448203997
39273|Maksim Mukhin|Right Defensive Midfield|796|01/01/2000|None|None|0.0|0.0|16.0|0.0050503489203089285|0.08080558272494286
8056|Fredrik Jensen|Right Center Back|1835|01/01/2000|None|None|0.0|0.0|2.0|0.0016394192723437752|0.0032788385446875503
7015|Dennis Praet|Left Wing Back|782|01/01/2000|None|None|0.0|0.0|9.5|0.0018336388865127784|0.017419569421871395
21261|Jonas Older Wind|Center Forward|776|01/01/2000|None|None|0.0|0.0|21.5|-9.33436987328793e-05|-0.002006889522756905
24648|Tim Sparv|Center Defensive Midfield|1835|01/01/2000|None|None|0.0|0.0|66.5|0.0008929523594478665|0.05938133190328312
12148|Marcus Forss|Right Center Forward|1835|01/01/2000|None|None|0.0|0.0|4.0|-0.0015895874672197002|-0.006358349868878801
21442|Leo Onni Artturi Väisänen|Right Wing Back|1835|01/01/2000|None|None|0.0|0.0|1.0|0.0101494344703501|0.0101494344703501
10002|Scott McKenna|Center Back|942|01/01/2000|None|None|0.0|0.0|36.0|0.00240042787806193|0.08641540361022948
3581|Ryan Fraser|Left Center Midfield|942|01/01/2000|None|None|0.0|0.0|20.5|0.0031667332085746143|0.0649180307757796
37338|Nathan Patterson|Right Wing Back|942|01/01/2000|None|None|0.0|0.0|19.0|0.0021058841303742107|0.040011798477110005
7964|Karol Linetty|Left Center Midfield|789|01/01/2000|None|None|0.0|0.5|39.5|0.01218828411248476|0.481437222443148
9622|Mateusz Andrzej Klich|Right Center Midfield|789|01/01/2000|None|None|0.0|0.0|73.33333333333333|0.001293596456178936|0.09486374011978864
4673|Kamil Jóźwiak|Right Wing Back|789|01/01/2000|None|None|0.3333333333333333|0.0|92.66666666666667|0.0029805031994766785|0.27619329648483887
8737|Tymoteusz Puchacz|Left Wing Back|789|01/01/2000|None|None|0.0|0.0|44.0|0.0021726528223693733|0.09559672418425243
16041|Patrik Hrošovský|Left Defensive Midfield|908|01/01/2000|None|None|0.0|0.0|54.5|-9.576705924528544e-06|-0.0005219304728868057
28044|Martin Koscelník|Right Back|908|01/01/2000|None|None|0.0|0.0|48.5|0.001903535676986481|0.09232148033384432
29480|Jakub Moder|Right Center Midfield|789|01/01/2000|None|None|0.0|0.0|28.5|0.010185526482044339|0.29028750473826365
16290|Ján Greguš|Center Forward|908|01/01/2000|None|None|0.0|0.0|1.0|-0.0107756561729597|-0.0107756561729597
34588|Andrey Semenov|Right Center Back|796|01/01/2000|None|None|0.0|0.0|92.0|0.00164310869336222|0.15116599978932424
38119|Anton Shunin|Goalkeeper|796|01/01/2000|None|None|0.0|0.0|47.0|0.016479045720085312|0.7745151488440097
13116|Jason Denayer|Center Back|782|01/01/2000|None|None|0.0|0.0|151.0|0.0009583265665049829|0.14470731154225241
18927|Jakub Świerczok|Right Center Forward|789|01/01/2000|None|None|0.0|0.0|16.0|-0.0022529785911897184|-0.036047657459035494
26718|Kacper Kozłowski|Left Defensive Midfield|789|01/01/2000|None|None|0.0|0.0|23.0|0.0010869419669564389|0.024999665239998095
27691|Przemysław Płacheta|Right Defensive Midfield|789|01/01/2000|None|None|0.0|0.0|29.0|0.0039784628755507555|0.1153754233909719
46378|Tamás Cseri|Left Center Midfield|916|01/01/2000|None|None|0.0|0.0|6.0|0.0006905006284697335|0.004143003770818401
41828|Nikolai Alho|Left Wing Back|1835|01/01/2000|None|None|0.0|0.0|15.0|0.0064561568497524|0.096842352746286
3380|Christian Benteke Liolo|Center Forward|782|01/01/2000|None|None|0.13333333333333333|0.3|34.233333333333334|0.011970238107827264|0.40978115122462
16281|Hans Vanaken|Right Defensive Midfield|782|01/01/2000|None|None|0.0|0.0|2.0|0.0029619213627803|0.0059238427255606
30739|Paweł Dawidowicz|Left Center Back|789|01/01/2000|None|None|0.0|0.0|2.0|0.0132320214466849|0.0264640428933698
6964|Alessandro Florenzi|Right Back|914|01/01/2000|None|None|0.17142857142857143|0.2|102.65714285714286|0.004999805287268937|0.5132657256330655
8219|Admir Mehmedi|Left Center Back|773|01/01/2000|None|None|0.23333333333333334|0.1|44.6|0.005442949086620507|0.24275552926327457
7480|Alessandro Bastoni|Left Center Back|914|01/01/2000|None|None|0.0|0.0|157.0|0.001639683532922455|0.25743031466882543
10928|Chris Gunter|Left Center Back|907|01/01/2000|None|None|0.0|0.0|56.0|-0.0056699337367960585|-0.3175162892605793
25048|Giacomo Raspadori|Left Wing|914|01/01/2000|None|None|0.0|0.0|11.0|-0.0005712796958981455|-0.0062840766548796
30707|Gaetano Castrovilli|Right Center Midfield|914|01/01/2000|None|None|0.0|0.0|7.0|-0.00019727518560222864|-0.0013809262992156004
33144|Dylan Levitt|Left Defensive Midfield|907|01/01/2000|None|None|0.0|0.0|0.0|0.0|0.0
11280|Valentino Lazaro|Right Center Forward|915|01/01/2000|None|None|0.0|0.0|30.0|0.006392538638467987|0.19177615915403962
11278|Karim Onisiwo|Center Defensive Midfield|915|01/01/2000|None|None|0.1|0.1|24.8|0.006555258858284832|0.16257041968546382
16879|Dávid Hancko|Left Back|908|01/01/2000|None|None|0.0|0.0|19.0|0.005342456013719857|0.10150666426067728
22212|Orkun Kökçü|Center Attacking Midfield|909|01/01/2000|None|None|0.0|0.0|14.0|0.0017286345434008358|0.0242008836076117
16018|Loris Benito|Left Wing Back|773|01/01/2000|None|None|0.0|0.0|9.0|-9.516485676826662e-05|-0.0008564837109143995
21271|Dorukhan Toköz|Left Defensive Midfield|909|01/01/2000|None|None|0.0|0.0|10.0|0.0026172909610930996|0.026172909610930998
12510|Ryan Christie|Left Center Forward|942|01/01/2000|None|None|0.0|0.0|32.0|0.0010441543273745344|0.0334129384759851
9621|Liam Cooper|Left Center Back|942|01/01/2000|None|None|0.0|0.0|147.0|0.0005246727180273|0.0771268895500131
11116|Jack Hendry|Right Center Back|942|01/01/2000|None|None|0.0|0.0|48.0|0.0028937950067368227|0.1389021603233675
10536|James Forrest|Right Wing Back|942|01/01/2000|None|None|0.0|0.0|14.0|0.0029892378163918145|0.0418493294294854
46909|Stefan Spirovski|Center Defensive Midfield|2358|01/01/2000|None|None|0.0|0.0|31.0|0.0020679907139001838|0.0641077121309057
73852|Daniel Avramovski|Left Defensive Midfield|2358|01/01/2000|None|None|0.0|0.0|11.0|-0.0005265111412751|-0.005791622554026101
46910|Kire Ristevski|Right Defensive Midfield|2358|01/01/2000|None|None|0.0|0.0|18.0|0.0008527525671181944|0.0153495462081275
4872|Eduard Sobol|Center Attacking Midfield|911|01/01/2000|None|None|0.0|0.0|0.0|0.0|0.0
15291|Miraildes Maciel Mota|Right Center Midfield|1203|01/01/2000|None|None|0.0|0.0|66.33333333333333|0.0026245554985179498|0.17409551473502402
4980|Thaysa de Moraes Rosa Moreno|Left Center Midfield|1203|01/01/2000|None|None|0.0|0.25|80.5|0.00484085648752127|0.3896889472454622
25560|Letícia Santos de Oliveira|Right Back|1203|01/01/2000|None|None|0.0|0.0|71.5|0.004527681152437084|0.3237292023992515
25555|Bárbara Micheline do Monte Barbosa|Goalkeeper|1203|01/01/2000|None|None|0.0|0.0|62.25|0.012531077376198048|0.7800595666683285
15293|Cristiane Rozeira de Souza Silva|Left Center Forward|1203|01/01/2000|None|None|0.0|0.75|39.25|0.027052960406755804|1.0618286959651653
25552|Dominique Bond-Flasza|Right Back|1212|01/01/2000|None|None|0.0|0.0|71.0|0.0030335180015500203|0.21537977811005143
25551|Marlo Carmen Sweatman|Right Center Midfield|1212|01/01/2000|None|None|0.0|0.0|49.5|0.003691123608197669|0.1827106186057846
25550|Sydney Schneider|Goalkeeper|1212|01/01/2000|None|None|0.0|0.0|51.5|0.026278664881160395|1.3533512413797604
25548|Konya Plummer|Left Center Back|1212|01/01/2000|None|None|0.0|0.0|79.66666666666667|0.005630998222916805|0.4486028584257054
25542|Ludmila da Silva|Left Center Forward|1203|01/01/2000|None|None|0.0|0.0|33.0|0.0008545039154184977|0.028198629208810423
25536|Chinyelu Asher|Center Defensive Midfield|1212|01/01/2000|None|None|0.0|0.0|33.0|0.0016295706601597076|0.05377583178527035
25540|Daiane Limeira Santos Silva|Left Center Back|1203|01/01/2000|None|None|0.0|0.0|29.0|0.004423780081903266|0.1282896223751947
25489|Li Yang|Right Center Forward|1207|01/01/2000|None|None|0.0|0.0|31.75|-0.001930020073397211|-0.06127813733036145
10262|Dzsenifer Marozsan|Right Center Midfield|857|01/01/2000|None|None|0.0|0.0|64.5|0.004474922428370909|0.28863249662992363
25487|Yuping Lin|Left Center Back|1207|01/01/2000|None|None|0.0|0.0|65.25|0.005260264314925335|0.3432322465488781
10257|Almuth Schult|Goalkeeper|857|01/01/2000|None|None|0.0|0.0|82.2|0.01214333448528218|0.9981820946901951
25486|Shanshan Liu|Left Back|1207|01/01/2000|None|None|0.0|0.0|88.5|0.004744399816888201|0.4198793837946058
25483|Shimeng Peng|Goalkeeper|1207|01/01/2000|None|None|0.0|0.0|35.75|0.016447601258341774|0.5880017449857184
10376|Carolin Simon|Left Back|857|01/01/2000|None|None|0.0|0.0|72.0|0.0036607771421255752|0.2635759542330414
25481|Peng Han|Right Back|1207|01/01/2000|None|None|0.0|0.0|101.0|0.0031889194051096153|0.32208085991607116
25479|Ruyin Tan|Right Midfield|1207|01/01/2000|None|None|0.0|0.0|52.0|0.0003963386866800519|0.0206096117073627
25477|Duan Song|Right Center Forward|1207|01/01/2000|None|None|0.0|0.0|36.0|0.004880355724651572|0.17569280608745658
25852|Toriana Jade Patterson|Left Center Midfield|1212|01/01/2000|None|None|0.0|0.0|50.0|0.0042548802115937165|0.2127440105796858
25744|Emily Gielnik|Right Wing|1205|01/01/2000|None|None|0.6666666666666666|0.0|70.0|0.010262776188035767|0.7183943331625037
25742|Karly Røstbakken|Left Back|1205|01/01/2000|None|None|0.0|0.0|40.666666666666664|0.001599328089785127|0.0650393423179285
25772|Mireya Grey|Right Wing|1212|01/01/2000|None|None|0.0|0.0|56.0|0.0035089220672357515|0.19649963576520207
25539|Lisa De Vanna|Left Wing|1205|01/01/2000|None|None|0.0|0.0|47.5|0.002132362954774951|0.10128724035181018
25771|Sashana Campbell|Right Back|1212|01/01/2000|None|None|0.0|0.0|63.5|0.0036550986008657663|0.23209876115497616
25851|Nicole McClure|Goalkeeper|1212|01/01/2000|None|None|0.0|0.0|44.0|0.01974027612949029|0.8685721496975728
25850|Aivi Belinda Kerstin Luik|Right Center Midfield|1205|01/01/2000|None|None|0.0|0.0|19.0|0.0019141673216341159|0.0363691791110482
25619|Kumi Yokoyama|Right Center Forward|1210|01/01/2000|None|None|0.0|0.0|51.5|0.001593649927036134|0.0820729712423609
25636|Aya Sameshima|Left Back|1210|01/01/2000|None|None|0.0|0.0|125.25|0.0020122388302469475|0.25203291348843015
25766|Nana Ichise|Left Center Back|1210|01/01/2000|None|None|0.0|0.0|119.66666666666667|0.002798423713614386|0.33487803772918817
25621|Emi Nakajima|Right Center Midfield|1210|01/01/2000|None|None|0.0|0.0|81.0|0.002401232946560805|0.1944998686714252
10183|Toni Duggan|Left Midfield|865|01/01/2000|None|None|0.6666666666666666|0.0|81.66666666666667|0.002124937223472687|0.1735365399169361
25765|Rikako Kobayashi|Right Midfield|1210|01/01/2000|None|None|0.0|0.0|30.0|0.0019818924140811455|0.05945677242243436
25637|Yuika Sugasawa|Right Center Forward|1210|01/01/2000|None|None|0.0|0.25|55.25|0.00945216524639056|0.5222321298630784
25613|Narumi Miura|Right Midfield|1210|01/01/2000|None|None|0.0|0.0|94.0|0.001172759978551719|0.1102394379838616
25604|Saori Takarada|Left Center Forward|1210|01/01/2000|None|None|0.0|0.0|5.666666666666667|-0.00027271177009620005|-0.0015453666972118
25616|Gabrielle Onguene|Left Wing|1208|01/01/2000|None|None|0.25|0.25|63.75|0.009432634902842591|0.6013304750562152
25626|Raissa Feudjio Tchuanyo|Left Center Midfield|1208|01/01/2000|None|None|0.0|0.0|85.75|0.0022821344341538686|0.19569302772869424
25628|Ajara Nchout|Right Wing|1208|01/01/2000|None|None|0.5|0.5|67.5|0.008201225883477789|0.5535827471347508
26097|Augustine Sylvia Ejangue Siliki|Right Back|1208|01/01/2000|None|None|0.0|0.0|58.0|0.005814714980108754|0.33725346884630775
25631|Jeannette Yango|Right Center Midfield|1208|01/01/2000|None|None|0.0|0.0|70.25|0.0020817292112821385|0.14624147709257024
25605|Gaelle Enganamouit|Center Forward|1208|01/01/2000|None|None|0.0|0.0|31.5|0.017327692696920687|0.5458223199530017
25623|Yvonne Patrice Leuko|Left Back|1208|01/01/2000|None|None|0.0|0.0|77.25|0.00486087189254761|0.37550235369930285
25614|Marie Aurelle Awona|Right Center Back|1208|01/01/2000|None|None|0.0|0.0|55.666666666666664|0.012202964096876403|0.6792983347261198
10714|Michaela Abam|Center Attacking Midfield|1208|01/01/2000|None|None|0.0|0.0|36.333333333333336|0.0016349229154093263|0.05940219925987219
25620|Annette Ngo|Goalkeeper|1208|01/01/2000|None|None|0.0|0.0|38.0|0.01428000063578102|0.5426400241596787
26096|Alexandra Takounda Engolo|Center Forward|1208|01/01/2000|None|None|0.0|0.0|26.5|0.00849506510728216|0.22511922534297724
26183|Ysis Sonkeng|Right Back|1208|01/01/2000|None|None|0.0|0.0|21.0|0.003569476887270485|0.07495901463268019
26095|Therese Ninon Abena|Center Attacking Midfield|1208|01/01/2000|None|None|0.0|0.0|13.5|0.002909477529072955|0.03927794664248489
10123|Amandine Henry|Right Center Midfield|861|01/01/2000|None|None|0.4|0.4|102.4|0.005274260325710789|0.5400842573527849
10114|Elise Bussaglia|Left Center Midfield|861|01/01/2000|None|None|0.0|0.0|98.5|0.002045418548608376|0.20147372703792502
10129|Sarah Bouhaddi|Goalkeeper|861|01/01/2000|None|None|0.0|0.0|43.6|0.011534342355867732|0.5028973267158332
10113|Gaëtane Thiney|Center Attacking Midfield|861|01/01/2000|None|None|0.4|0.0|61.4|0.004222093882871917|0.2592365644083357
5097|Carli Anne Hollins|Left Center Midfield|1214|01/01/2000|None|None|0.0|0.42857142857142855|29.142857142857142|0.016470264313695922|0.47999055999913826
25455|Bo-Ram Hwang|Right Center Back|1211|01/01/2000|None|None|0.0|0.0|101.0|0.0031301785463263127|0.31614803317895757
25454|Seol-Bin Jung|Center Forward|1211|01/01/2000|None|None|0.0|0.0|36.0|0.003975911912973657|0.14313282886705167
25452|Yu-Mi Kang|Right Midfield|1211|01/01/2000|None|None|0.0|0.0|13.5|-8.624899301636303e-05|-0.001164361405720901
25449|Min-Jeong Kim|Goalkeeper|1211|01/01/2000|None|None|0.0|0.0|42.0|0.012951636553504287|0.54396873524718
25448|Do-Yeon Kim|Left Center Back|1211|01/01/2000|None|None|0.0|0.0|88.0|0.005360680186336737|0.4717398563976329
25444|Mi-Na Lee|Right Defensive Midfield|1211|01/01/2000|None|None|0.0|0.0|40.666666666666664|0.0012312944674476435|0.05007264167620417
25443|Min-Ji Yeo|Center Forward|1211|01/01/2000|None|None|0.3333333333333333|0.3333333333333333|39.333333333333336|0.016790971160772758|0.6604448656570618
10213|Alia Guagni|Right Back|855|01/01/2000|None|None|0.0|0.0|80.0|0.004638943617230646|0.37111548937845174
10359|Ilaria Mauro|Center Attacking Midfield|855|01/01/2000|None|None|0.0|0.0|24.333333333333332|0.013122013396640896|0.31930232598492847
10652|Anouk Dekker|Right Center Back|851|01/01/2000|None|None|0.0|0.25|61.0|0.00806249610457104|0.49181226237883346
10648|Shanice van de Sanden|Right Wing|851|01/01/2000|None|None|0.14285714285714285|0.0|51.857142857142854|0.0022837700353186535|0.11842978897438161
25609|Stephanie Lynn Marie Labbé|Goalkeeper|1206|01/01/2000|None|None|0.0|0.0|54.0|0.00912701835812141|0.49285899133855615
10657|Desiree van Lunteren|Right Back|851|01/01/2000|None|None|0.14285714285714285|0.0|132.28571428571428|0.003383725808167224|0.44761858548040706
10375|Nilla Fischer|Right Center Back|858|01/01/2000|None|None|0.0|0.0|107.66666666666667|0.0027912318839973453|0.30052263284371417
25695|Daniela Paz Zamora Mancilla|Right Wing|1209|01/01/2000|None|None|0.0|0.0|60.0|0.0005828291830548842|0.034969750983293045
25689|Rosario Balmaceda|Left Wing|1209|01/01/2000|None|None|0.0|0.0|67.0|0.0019454606438427445|0.13034586313746388
25690|Francisca Alejandra Lara Lara|Left Center Midfield|1209|01/01/2000|None|None|0.0|0.0|74.0|0.0039053842371586387|0.28899843354973925
25694|María José Urrutia|Center Forward|1209|01/01/2000|None|None|0.0|0.3333333333333333|45.666666666666664|0.0073273284740809266|0.334614666983029
25687|Camila Alejandra Saez Oyaneder|Left Center Back|1209|01/01/2000|None|None|0.0|0.0|75.33333333333333|0.0033374796230052593|0.25142346493306283
25686|Yanara Aedo|Right Center Midfield|1209|01/01/2000|None|None|0.0|0.0|96.5|0.0015485446214672483|0.14943455597158947
25693|Karen Araya|Center Defensive Midfield|1209|01/01/2000|None|None|0.0|0.0|78.66666666666667|0.0016178463677802932|0.12727058093204974
25691|Su Helen Ignacia Galaz Espinoza|Right Back|1209|01/01/2000|None|None|0.0|0.0|53.0|0.006056813682108232|0.3210111251517363
25688|Javiera Toro|Left Back|1209|01/01/2000|None|None|0.0|0.0|54.0|0.005573798911973681|0.30098514124657877
24462|Claudia Christiane Endler Mutinelli|Goalkeeper|1209|01/01/2000|None|None|0.0|0.0|52.666666666666664|0.02019726679792867|1.0637227180242432
25692|Carla Valentina Guerrero Puelle|Right Center Back|1209|01/01/2000|None|None|0.0|0.0|62.333333333333336|0.006539434592042467|0.4076247562373138
25685|Yesenia López|Center Forward|1209|01/01/2000|None|None|0.3333333333333333|0.0|73.33333333333333|0.012004962326614079|0.8803639039516992
25698|Anna Anvegård|Center Forward|858|01/01/2000|None|None|0.0|0.0|32.333333333333336|0.0011627364317904215|0.03759514462789029
25684|Rocio Andrea Soto Collao|Right Center Midfield|1209|01/01/2000|None|None|0.0|0.0|45.0|0.003789792812378515|0.17054067655703317
25641|Florencia Soledad Jaimes|Center Forward|1204|01/01/2000|None|None|0.0|0.0|53.666666666666664|0.0072307336518892835|0.38804937265139156
25606|Vanesa Santana|Left Center Midfield|1204|01/01/2000|None|None|0.0|0.0|21.0|0.0016483797731978616|0.034615975237155094
25629|Agustina Barroso Basualdo|Right Center Back|1204|01/01/2000|None|None|0.0|0.0|44.333333333333336|0.00823983989971627|0.3652995688874214
25625|Linda Ruth Bravo|Right Back|1204|01/01/2000|None|None|0.0|0.0|55.666666666666664|0.0034268637350887603|0.19076208125327432
25569|Nicola Docherty|Left Back|866|01/01/2000|None|None|0.0|0.0|58.0|0.0037515436448691754|0.21758953140241216
10169|Leanne Crichton|Right Defensive Midfield|866|01/01/2000|None|None|1.0|0.0|91.0|0.00010676829214460448|0.009715914585159007
25570|Lee Alexander|Goalkeeper|866|01/01/2000|None|None|0.0|0.0|52.666666666666664|0.02015630927691465|1.0615656219175051
26052|Milagros Menéndez|Center Attacking Midfield|1204|01/01/2000|None|None|1.0|1.0|15.0|0.06783285493101814|1.017492823965272
10174|Fiona Brown|Right Wing|866|01/01/2000|None|None|0.0|0.0|3.5|0.007493562885047271|0.026227470097665448
25661|Erin Nayler|Goalkeeper|1215|01/01/2000|None|None|0.0|0.0|56.0|0.017327495283786225|0.9703397358920286
25784|Anna Green|Left Center Back|1215|01/01/2000|None|None|0.0|0.0|41.0|0.0026839739504845484|0.11004293196986648
25664|Sarah Gregorius|Right Center Forward|1215|01/01/2000|None|None|0.0|0.0|44.333333333333336|0.0001559544741840143|0.006913981688824633
26098|Katie Duncan|Center Defensive Midfield|1215|01/01/2000|None|None|0.0|0.0|72.0|0.0017676577809323157|0.12727136022712673
10202|Virginia Torrecilla Reyes|Center Defensive Midfield|863|01/01/2000|None|None|0.0|0.0|101.25|0.004419851242752802|0.4475099383287212
25519|Ode Fulutudilu|Right Center Forward|1216|01/01/2000|None|None|0.0|0.0|22.666666666666668|0.015755249059175615|0.3571189786746473
10148|Marta Torrejón Moya|Right Back|863|01/01/2000|None|None|0.0|0.0|104.0|0.003312371902108193|0.3444866778192521
10200|Marta Corredera Rueda|Left Back|863|01/01/2000|None|None|0.0|0.0|117.5|0.003122070708438837|0.36684330824156336
25518|Amanda Mthandi|Left Midfield|1216|01/01/2000|None|None|0.0|0.0|26.0|0.00042668871679907516|0.011093906636775954
10158|María Victoria Losada Gómez|Left Center Midfield|863|01/01/2000|None|None|0.0|0.0|45.5|0.00139705393843335|0.06356595419871743
10154|Amanda Sampedro Bustos|Right Wing|863|01/01/2000|None|None|0.0|0.0|79.0|0.000979321200577585|0.07736637484562921
25517|Nothando Vilakazi|Left Back|1216|01/01/2000|None|None|0.0|0.0|78.0|0.00446048725976162|0.34791800626140634
25515|Andile Dlamini|Goalkeeper|1216|01/01/2000|None|None|0.0|0.0|73.0|0.01472932294538764|1.0752405750132976
25512|Busisiwe Ndimeni|Right Midfield|1216|01/01/2000|None|None|0.0|0.0|42.0|0.0016490207379257727|0.06925887099288246
25510|Nahikari García Pérez|Right Center Midfield|863|01/01/2000|None|None|0.0|0.0|33.5|0.006425643245786881|0.2152590487338605
25509|Leandra Smeda|Right Center Forward|1216|01/01/2000|None|None|0.0|0.0|12.666666666666666|0.002324370056311024|0.02944202071327297
10194|Hayley Lauder|Left Back|866|01/01/2000|None|None|0.0|0.0|112.0|0.001095620818165713|0.12270953163455986
10176|Lana Clelland|Left Center Forward|866|01/01/2000|None|None|1.0|1.0|10.0|0.09052995271568266|0.9052995271568266
25783|Emma Kete|Right Center Forward|1215|01/01/2000|None|None|0.0|0.0|5.0|-0.0014969223660235|-0.0074846118301175
25842|Andrea Sánchez Falcón|Left Midfield|863|01/01/2000|None|None|0.0|0.0|32.5|0.0034818440855268694|0.11315993277962326
10393|Kristine Minde|Left Back|852|01/01/2000|None|None|0.0|0.0|77.6|0.003012632487214866|0.2337802810078736
13479|Isabell Herlovsen|Center Forward|852|01/01/2000|None|None|0.2|0.4|43.4|0.02304346295158019|1.0000862920985802
25537|Elise Kellond-Knight|Left Back|1205|01/01/2000|None|None|0.0|0.3333333333333333|102.66666666666667|0.007232729586975105|0.7425602375961108
10394|Ingrid Hjelmseth|Goalkeeper|852|01/01/2000|None|None|0.0|0.0|58.2|0.019580703358389753|1.1395969354582838
24373|Synne Skinnes Hansen|Right Back|852|01/01/2000|None|None|0.0|0.0|13.333333333333334|0.004051931579236017|0.05402575438981355
25630|Claudine Falonne Meffometou Tcheno|Right Wing Back|1208|01/01/2000|None|None|0.0|0.0|67.5|0.004449596988054273|0.3003477966936634
25622|Marlyse Bernadette Ngo Ndoumbouk|Center Forward|1208|01/01/2000|None|None|0.0|0.0|34.0|0.0034817062700100328|0.11837801318034111
25618|Christine Manie|Center Back|1208|01/01/2000|None|None|0.0|0.0|39.0|0.005341834466941833|0.20833154421073147
25607|Henriette Akaba|Right Center Midfield|1208|01/01/2000|None|None|0.0|0.0|17.5|0.0040045058039060435|0.07007885156835576
